text,anotador1,anotador2,anotador3,coluna_combinada,final_label
"Antes de mais nada, Lula é um Oligarca Político Nordestino o sonho dele era ser um deles. A Sra. Rosângela parece ser uma pessoa legal para se trabalhar com ela uma chefe de um departamento na Administração Pública. Marina Lima, Nem luxo, nem lixo . Uma coisa que era legal",not_toxic,not_toxic,not_toxic,"not_toxic, not_toxic, not_toxic",not_toxic
"Ao punir a região Nordeste, com o corte da verba destinada a distribuição de água, aos habitantes do semi-arido, Bolsonaro só evidência e fortalece, seu caráter mesquinho covarde e vingativo. A lamentar apenas que ainda existam nordestinos, que apoiam esse lixo humano...",toxic,toxic,not_toxic,"toxic, toxic, not_toxic",toxic
"Aos Nordestinos de bem minhas desculpas, mas a maioria daí é um bando de FDP q tem que se Fuder mesmo. Acho q foi até bom terem reeleito um bando de Esquerdistas ladrão aí, pois assim vocês se fodem mais. Pois adivinha? A picanha q te prometeram na verdade vai ser o seu cachorro.",toxic,toxic,toxic,"toxic, toxic, toxic",toxic
Aos sulistas e aos nordestinos idiotas FANÁTICOS que estão vomitando preconceito e xenofobia contra NÓS nordestinos só pq o TEU candidato não ganhou essa merda: o meu grande VAI TOMAR NO CU,toxic,toxic,toxic,"toxic, toxic, toxic",toxic
Apoie nosso trabalho no click no Banner #2JN #AtaquesBolsonaristaADemocracia #AtaquesXenofóbicoDeBolsonaristas “Nordestinos desgraçados e burros”: Bolsonaristas espalham vídeos com graves ataques xenófobos nas redes,toxic,toxic,toxic,"toxic, toxic, toxic",toxic
Aproveitando que os Nordestinos tão na TTS vou mandar uma mensagem pra eles: vão tudo tomar no cu seus bando de FDP fudidos só pensam neles mesmos não prestam nem pra contribuir pra união são os maiores analfabetos que só vota pensando neles mesmos,toxic,toxic,toxic,"toxic, toxic, toxic",toxic
As camisas do patético mineiro são um lixo por natureza 😂😂😂,toxic,toxic,toxic,"toxic, toxic, toxic",toxic
"As favelas e os nordestinos q defendem o bandido se continuarem a assistir Globo e Band lixo vão acabar assim, querem seus entes queridos tratados como esse povo q fez a escolha pelo comunismo....",toxic,toxic,toxic,"toxic, toxic, toxic",toxic
"As mesmas pessoas que pedem o merecido respeito ao povo nordestino pedem que quem é do sul sinta vergonha de ser daqui por conta do lixo fascista que tem tanto aqui quanto em SP ou RJ, que é de onde a maioria dessas declarações vêm.",toxic,toxic,toxic,"toxic, toxic, toxic",toxic
As pessoas não tem preguiça de passar vergonha né? O que mais me admira é ver os próprios nordestinos bolsominions demonstrando o lixo que carregam consigo e expressando a xenofobia enraizada pelo ódio. Aceita que dói menos 🥱,toxic,toxic,toxic,"toxic, toxic, toxic",toxic
As ruellas de Sevilla. As pessoas têm que esperar o caminhão do lixo passar pra poderem continuar o trajeto. Espanhóis precisam estudar a arquitetura de uma favela carioca,not_toxic,not_toxic,toxic,"not_toxic, not_toxic, toxic",not_toxic
Atletico mineiro é um lixo cara mds,toxic,toxic,toxic,"toxic, toxic, toxic",toxic
Aviso vou problematizar chatão mas enfim. Fico me perguntando se a tina se sentiu forçada a falar português com sotaque carioca largando de mão o português angolano pra programa de TV ou se foi pq ela se viu obrigada a falar como brasileiro no brasil. Pq de todo jeito mei merda,toxic,toxic,not_toxic,"toxic, toxic, not_toxic",toxic
Aécio Neves é um político desacreditado irmão ele é ladrão safado creio que ninguém vai na onda dele esse cara no congresso é um João bobo ninguém da créditos o passado dele é muito sujo é ladrão safado pilantra o povo mineiro não merece um lixo desse os representando nocongresso,toxic,toxic,toxic,"toxic, toxic, toxic",toxic
Aí nordestino vão ficar em silêncio o pai dos pobres está fazendo um pobre e rico essa merda,not_toxic,toxic,toxic,"not_toxic, toxic, toxic",toxic
"Aí uma pessoa que eu sigo no insta postou esse texto besta, e 2 stories depois tava chamando eleitor do Lula de ladrão desgraçado vagabundo peste desejando que nordestino morra de fome",not_toxic,not_toxic,toxic,"not_toxic, not_toxic, toxic",not_toxic
"BH tem o pior trânsito do Brasil, cidadezinha de merda. Não quero ofender nenhum mineiro não, peço perdão. Mas que merda de cidade pqp",toxic,toxic,not_toxic,"toxic, toxic, not_toxic",toxic
BOLSOMITO 22!!!! VAMOS AUMENTAR OS PROTESTOS NAS RUAS! VAI 22! VAI 22! LULA LIXOOOO!!!! FAZ O L DE LULA LIXO!!!! ODEIO ESSE PARTIDO POLÍTICO COMUNISTA QUE APOIA CUBA E VENEZUELA!!!! VAI 22!!! VAI 22!!!! VAMOS TODO MUNDO FECHAR AS RUAS E ATACAR QUALQUER NORDESTINO QUE CHEGUE AQUI,toxic,toxic,toxic,"toxic, toxic, toxic",toxic
"BOLSOMITO 22!!!! VAMOS AUMENTAR OS PROTESTOS NAS RUAS! VAI 22! VAI 22! LULA LIXOOOO!!!! FAZ O L DE LULA LIXO!!!! ODEIO ESSE PARTIDO POLÍTICO COMUNISTA QUE APOIA CUBA E VENEZUELA!!!! VAI 22!!! VAI 22!!!! VAMOS TODO MUNDO FECHAR AS RUAS E ATACAR QUALQUER NORDESTINO QUE CHEGUE AQUI,",toxic,toxic,toxic,"toxic, toxic, toxic",toxic
"BOLSONARO É UM CARA MUITO PERVERSO. Que cara asqueroso. Num dia ele aparece dando conselhos a crianças, no outro vomita ódio contra Lula e seus seguidores. Num outro chama nordestinos de burros e os trata como lixo. Depois faz vídeo bajulando os mesmos nordestinos. #Lula13",toxic,toxic,toxic,"toxic, toxic, toxic",toxic
BOTA A MERDA DE UM MINEIRO NESSE PROGRAMA PRA VER QUEM GANHA,toxic,toxic,toxic,"toxic, toxic, toxic",toxic
"Bando de LIXO, tem dois anos seguidos que parece que assisto o Vasco jogar. Atlético Mineiro não fez porra nenhuma o jogo todo e esse time bosta consegue dar dois gols de graça por puro amadorismo. Pqp que bagulho horripilante",toxic,toxic,toxic,"toxic, toxic, toxic",toxic
"Bando de fdp falando dos nordestinos, merecem 1 tiro na testa de cada 1",toxic,toxic,toxic,"toxic, toxic, toxic",toxic
Bando de nordestino lixo... ferraram com nosso pais... bando de lixo... depois vem procurar emprego em outros estados... bando de otário...,toxic,toxic,toxic,"toxic, toxic, toxic",toxic
Bando de sulista filhos da puta jogaram a merda da minha janta fora Comida fresca de ontem no lixo Duas da manhã e eu não tenho o que comer nesse inferno,toxic,toxic,toxic,"toxic, toxic, toxic",toxic
Betim só faz merda véi só faz bostaaaaa campeonato mineiro cancelado pq a porra do Betim futebol tá querendo pagar de louco PQP,toxic,toxic,toxic,"toxic, toxic, toxic",toxic
Bilhões na Rouanet? Bilhões pra Globo lixo? Bilhões/ financiamento de ditaduras? Banqueiros espertalhões na era petista? Etc...... . Zeca O Ciro Sadi Inacreditável Paulista Grêmio Jornal Nacional Nordestinos,toxic,toxic,toxic,"toxic, toxic, toxic",toxic
"Bloco carioca prepara novo desfile lixo zero em 2020, foram 400kg de materiais recolhidos",not_toxic,not_toxic,toxic,"not_toxic, not_toxic, toxic",not_toxic
"Bloqueando esse bosta do carioca, oh lixo.",toxic,toxic,toxic,"toxic, toxic, toxic",toxic
"Boa tarde senador Romário, EU não acredito que o seu voto está indefinido,eu como carioca que sou, PELO AMOR de Deus, não podemos ter como presidente no senado um lixo como esse Rodrigo Pacheco,dois anos contra o Brasil e o presidente da República, não faça isso votei em você.",not_toxic,toxic,toxic,"not_toxic, toxic, toxic",toxic
"Boa tarde turma, nós nordestinos estamos recebendo um massivo ataque xenofóbico, estivemos do mesmo lado da trincheira e resisti até o final, espero poder contar com vocês ainda pra varrer o bolsonarismo pra lata de lixo da história.",toxic,not_toxic,toxic,"toxic, not_toxic, toxic",toxic
"Bolsominion : PT apoia o aborto 🤬🤬😡😡😡 bando de lixo 🤬🤬😡😡 somos a favor da vida 🙏🙏🙏🙏 Bolsominion tambem : Quero que o povo do nordeste MORRA. Se eu ver um nordestino eu MATO. Se perdem facil no personagem, incrível.",not_toxic,toxic,toxic,"not_toxic, toxic, toxic",toxic
"Bolsonarista, imagina esse DEUS que vcs tanto defendem ver as postagem de vcs desejando q nordestino morra de fome. Enfim",not_toxic,not_toxic,toxic,"not_toxic, not_toxic, toxic",not_toxic
"Bolsonaristas subestimando o nordeste, como se a derrota do Bozo lá não fosse pela consciência política que eles têm. 2022, vocês acham mesmo que o povo nordestino não sabe quem é o Bolsonaro? ELES QUE NÃO QUEREM VOTAR NESSE LIXO. Lidem com isso, ou melhor, APRENDAM COM ISSO.",not_toxic,not_toxic,toxic,"not_toxic, not_toxic, toxic",not_toxic
"Bolsonaro atacou os nordestinos em live quarta. E hj, reiterou. Associou analfabetismo a voto ruim, esse lixo. Ele vai aprender q instrução formal não tem nada a ver com inteligência. E os nordestinos estão nos dando uma aula de inteligência, civilidade e democracia. +",toxic,toxic,toxic,"toxic, toxic, toxic",toxic
"Bolsonaro odeia nordestino, vamos mostrar que odiamos ele também! Lixo.",not_toxic,toxic,toxic,"not_toxic, toxic, toxic",toxic
"Bolsonaro odeia nós nordestinos por que não lambemos suas botas, nem baixamos nossas cabeças em ato de submissão! Bolsonaro, o Nordeste não se rende e não se vende! Vamos derrotá-lo e devolvê-lo ao seu lugar, a lata de lixo da história!",toxic,toxic,toxic,"toxic, toxic, toxic",toxic
"Bolsonaro quer conquistar a população nordestina kkk, o povo nordestino quer que esse traste morra e vá sfdr pra lá. Hahaha 😔🙅🔥",not_toxic,not_toxic,toxic,"not_toxic, not_toxic, toxic",not_toxic
Bolsonaro vc não tem nem direito de tocar no nome dos nordestinos seu fdp,toxic,toxic,toxic,"toxic, toxic, toxic",toxic
Bolsonaro é paulista o sangue dEle é paulista por isso que ele não gosta de nordestino é o lixo do Brasil no destino é o lixo do Brasil você varre o Brasil e o que sobra essa raça do capeta fazedora de filho ladrão b****** essas vaca só sabe fazer filho b******,toxic,toxic,toxic,"toxic, toxic, toxic",toxic
"Boninho só põe os msm tipos de pessoas. Sempre tem algum agroboy, uma patricinhas, a militante, o gay afeminado nordestino, um boy lixo.. #BBB23",toxic,toxic,toxic,"toxic, toxic, toxic",toxic
"Bonito pra tua cara - Empresária de SC terá de pedir desculpas após vídeo sobre nordestinos. No vídeo, Jacira Paula Revers Chiamenti fala em desgraçados nordestinos. Que passam fome lá e vêm pedir emprego em Santa Catarina.",toxic,toxic,not_toxic,"toxic, toxic, not_toxic",toxic
"Bora sulistas eu estou no rio a trabalho. Posso mandar dinheiro , vamos se separa dessa merda de vez",toxic,toxic,toxic,"toxic, toxic, toxic",toxic
"Bozo agradecendo e fingindo gostar dos nordestinos. Eles não são burros não, fdp.",toxic,toxic,toxic,"toxic, toxic, toxic",toxic
"Bozo fdp,mds eu fico me perguntado como tem gente q consegue votar nesse imbecil,essas pessoas n tem um pingo de empatia,de sentimento,pelo amor né meu povo,já tá na hora de vcs acordarem né,Bolsonaro ainda vem falar q os nordestinos são analfabeto,somos inteligente,por isso",not_toxic,not_toxic,toxic,"not_toxic, not_toxic, toxic",not_toxic
"Bozo lixo, um milhão de nordestinos impedidos de votar. Mas mesmo assim vamos mostrar quem somos e a nossa força. #forabozo",toxic,toxic,toxic,"toxic, toxic, toxic",toxic
Bozo oferendo capim aos irmãos nordestinos. É im fdp,toxic,toxic,toxic,"toxic, toxic, toxic",toxic
Bozonaro cm nordestino lula e nosso pai e vc q é um lixo 🌟❤️,not_toxic,toxic,toxic,"not_toxic, toxic, toxic",toxic
Brasil 247: “Nordestinos desgraçados”: Bolsonaristas espalham graves ataques xenófobos nas redes (vídeos).,toxic,toxic,toxic,"toxic, toxic, toxic",toxic
"Bruna Griphao: PUTA QUE PARIU. Desculpa, palavrão (Passa 2mins) Bruna Griphao: CARALHO QUE MERDA Entendo. Dialeto carioca isso é comum.",not_toxic,not_toxic,toxic,"not_toxic, not_toxic, toxic",not_toxic
"Bruna é suco da carioca, bonita e doida Tina creio que vai ser a nova Camila e pega pódio. Aline Wirley vai ter que fazer muita merda pra eu não gostar dela. Já tô gostando. FRED é o favorito.",not_toxic,not_toxic,not_toxic,"not_toxic, not_toxic, not_toxic",not_toxic
"Bruno, nordestino e cheio de glitter interior. Mais uma tentativa de reeditar o Gil do Vigor. Pode ser um novo Viny. Frase: Planta só no vaso ou na Amazônia . O Gil era melhor em conhecimentos gerais e frases-deboche: 10 anos de lixo, vou perder pra Basculho?",not_toxic,not_toxic,toxic,"not_toxic, not_toxic, toxic",not_toxic
"CARA FILHO DA PUTA CARALHENTO,APLICOU UM GOLPE NAO DEIXANDO OS NORDESTINOS VOTAREM NA CARA DURA,SE ESSE FDP GANHAR EU JURO Q ME MATOO",toxic,toxic,toxic,"toxic, toxic, toxic",toxic
CARALHO MANO PPRT PQ Q DO NADA EU TO EM UM SV ALEATORIO COM 2 NORDESTINO Q EU NUNCA FALEI NA MINHA VIDA E TAVA DANDO CHAT NO LOL FALANDO MERDA,not_toxic,toxic,toxic,"not_toxic, toxic, toxic",toxic
CARALHO VÃO SE FUDER EU ACHEI QIE O PREDIO HISTORIOCO SEMPRE TINHA SIDO ASSIM DE QUE ASIAMTA CHAMAR DE CARALHO DE PREDIO HISTORIOCO SE VCS TEOCARAM TUDO SEUS SULISTAS DESGRACADOS VAO SE FUDEEEEEEER,toxic,toxic,toxic,"toxic, toxic, toxic",toxic
"COM HUMILDADE, ESSE VIDEO VASSALAGEM DA IGNORÂNCIA DESTA MULHER DEVE CESSAR ,ESTA SÓ DANDO VOZ E INSULFLANDO OS CABEÇAS CUZIDA A DISTRATAR NOSSOS IRMÃOS NORDESTINO VEJO DEVE ESSE VÍDEO 1 LUGAR FICAR A CARGO DA POLÍCIA, E DO JUDICIÁRIO E DEPOIS DA PISIQUIATRIA LIXO DA HISTÓRIA",not_toxic,toxic,toxic,"not_toxic, toxic, toxic",toxic
COMO QUE ALGUÉM APOIA UM LIXO DESSE?!?! EU TENHO VERGONHA DE SER SULISTA.,toxic,toxic,toxic,"toxic, toxic, toxic",toxic
CULPA DE VOCES SULISTAS BURROS DESGRAÇADOS MORRAM,toxic,toxic,toxic,"toxic, toxic, toxic",toxic
CURANÁ SANTA CUTARINA RIO GRANDE DO CU 🖕 VAO TOMAR NO CU SULISTAS DE MERDA VOCES MERECEM O INFERNO MAIS QUENTE 🖕,toxic,toxic,toxic,"toxic, toxic, toxic",toxic
"Cada um dá o que tem no coração! Não esperem de um Nordestino um ataque sem motivos, um mal trato ,qdo te visitam, mesmo que sejam cristãos desejando que ele e sua família morra de sede e fome.",not_toxic,not_toxic,toxic,"not_toxic, not_toxic, toxic",not_toxic
Cada vez que fazem uma merda dessa e chamam de cuscuz um nordestino morre,not_toxic,toxic,toxic,"not_toxic, toxic, toxic",toxic
Cadê a mídia podre estão cegas surdas e mudas esse é o gonverno autoritário do PT tirando a água do pobre nordestino cadê a reportagem da globo lixo não vai lá no Ceará não mostrar a verdade?,not_toxic,not_toxic,toxic,"not_toxic, not_toxic, toxic",not_toxic
"Calma, o Nordeste tá chegando na parada pra resolver essa merda dos Sulistas.",toxic,toxic,toxic,"toxic, toxic, toxic",toxic
Cambada de fdp agradeçam muito ao nordeste e o povo de lá pra o Brasil hoje ser o que é. Principalmente o Sudeste que se construiu todo na base de mão de obra de muitos nordestinos.,toxic,toxic,toxic,"toxic, toxic, toxic",toxic
Camp carioca é um lixo,not_toxic,toxic,toxic,"not_toxic, toxic, toxic",toxic
"Campeonato Carioca Vasco x Nova Iguaçu E Brasília faz o que? Sim, 200 reais num ingresso de estadual… que ódio dessa cidade lixo dos infernos",toxic,toxic,toxic,"toxic, toxic, toxic",toxic
Campeonato Carioca e o lixo paulista narrador falando “Portuguesa do Rio”.,not_toxic,toxic,toxic,"not_toxic, toxic, toxic",toxic
Campeonato Carioca na Band # globo lixo perdeu,not_toxic,toxic,toxic,"not_toxic, toxic, toxic",toxic
Campeonato Carioca no Espírito Santo kkkk que merda,toxic,toxic,toxic,"toxic, toxic, toxic",toxic
Campeonato carioca ano q vem vai estar um lixo em,not_toxic,toxic,toxic,"not_toxic, toxic, toxic",toxic
Campeonato carioca e uma merda msm né pqp é muito várzea pqp,toxic,toxic,toxic,"toxic, toxic, toxic",toxic
Campeonato carioca é lixo,toxic,toxic,toxic,"toxic, toxic, toxic",toxic
Campeonato carioca é o estadual mais lixo que existe,toxic,toxic,toxic,"toxic, toxic, toxic",toxic
Campeonato carioca é tão lixo que os caras inventam parada técnica pra hidratação À NOITE,not_toxic,toxic,toxic,"not_toxic, toxic, toxic",toxic
Campeonato carioca é uma merda,not_toxic,toxic,toxic,"not_toxic, toxic, toxic",toxic
"Campeonato carioca é uma merda pqp, só futebol feio ta maluco",toxic,toxic,toxic,"toxic, toxic, toxic",toxic
"Campeonato carioca é uma merda, o jogo fica mais parado do que nunca",toxic,not_toxic,not_toxic,"toxic, not_toxic, not_toxic",not_toxic
Campeonato mineiro (estadual em geral) é lixo demais. Tem q acabar mesmo com essa bosta pqp,toxic,toxic,toxic,"toxic, toxic, toxic",toxic
Campeonato mineiro jogando em uma merda de calor desse as 11 da manhã em Muriaé. É brincadeira um time caro desse do Atlético ter que aturar essas merdas. Só o Hulk e o Paulinho deve ser a premiação desse campeonato,toxic,toxic,not_toxic,"toxic, toxic, not_toxic",toxic
Campeonato mineiro é sempre uma merda mas eu sempre fico ansioso pra começar logo.,not_toxic,not_toxic,toxic,"not_toxic, not_toxic, toxic",not_toxic
Campeonato mineiro é uma merda e a FMF é cabide de emprego familiar desde 1945. Lucra pra caralho e não tenta nem da dignidade para o seu produto,toxic,toxic,not_toxic,"toxic, toxic, not_toxic",toxic
Campeonato mineiro é uma merda nem deveria existir,toxic,toxic,toxic,"toxic, toxic, toxic",toxic
